mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1000299c 00000014 b xSuspendedTaskList
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100029b0 00000014 b xTasksWaitingTermination
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100029c4 00000004 b xTickCount
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100029c8 00000004 b xYieldPending
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001e40 00000020 t prvGetNextExpireTime
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001e60 00000048 t prvInsertTimerInActiveList
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001ea8 00000070 t prvCheckForValidListAndQueue
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001f18 00000040 t prvInitialiseNewTimer
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0022e8 00000016 t prvTimerTask
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002074 00000078 t prvSwitchTimerLists
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0020ec 0000002c t prvSampleTimeNow
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002118 00000060 t prvProcessExpiredTimer
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002178 00000074 t prvProcessTimerOrBlockTask
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0021ec 000000fc t prvProcessReceivedCommands
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100029cc 00000004 b pxCurrentTimerList
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100029d0 00000004 b pxOverflowTimerList
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100029d4 000000a0 b ucStaticTimerQueueStorage.11713
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002a74 00000014 b xActiveTimerList1
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002a88 00000014 b xActiveTimerList2
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002a9c 00000004 b xLastTime.11662
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002aa0 00000050 b xStaticTimerQueue.11712
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002af0 00000004 b xTimerQueue
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002af4 00000004 b xTimerTaskHandle
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002300 00000040 t prvTaskExitError
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002340 00000022 t prvPortStartFirstTask
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002368 0000000e t vPortEnableVFP
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0023d0 t pxCurrentTCBConst2
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0024b0 t pxCurrentTCBConst
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002af8 00000001 b ucMaxSysCallPriority
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002afc 00000004 b ulMaxPRIGROUPValue
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10000004 00000004 d uxCriticalNesting
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10000008 00000004 d ClockSpeed
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0040ac 00000048 t lpcUarts
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002b00 00000004 b callBackFuncParams
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002b08 00000008 b tickCounter
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002b10 00000004 b tickHookFunction
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002b14 00000030 b tickerObject.11711
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0027fc 00000002 t errorOcurred
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0027fe 00000002 t doNothing
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10000010 00000040 d timer_dd
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002908 00000034 t gpioObtainPinInit
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002b44 00000004 b g_hUsb
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002d68 00000010 t clearInterrupt
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002d78 0000005c t serveInterrupt
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10000050 00000048 d ultrasonicSensors
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004284 00000003 t ultrasonicSensorsIrqMap
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002df4 00000044 t Board_LED_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002e38 00000040 t Board_TEC_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002e78 00000040 t Board_GPIO_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002eb8 00000038 t Board_SPI_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002ef0 00000024 t Board_I2C_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002f14 00000030 t Board_ADC_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00428c 00000008 t GpioButtons
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004294 0000000c t GpioLeds
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0042a0 00000012 t GpioPorts
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0042b8 00000004 t InitClkStates
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0042bc 00000074 t pinmuxing
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003060 0000002c t Chip_UART_GetIndex
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004330 00000008 t UART_BClock
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004338 00000008 t UART_PClock
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003208 00000014 t Chip_ADC_GetClockIndex
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00321c 00000032 t getClkDiv
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0032e4 000000a4 t pll_calc_divs
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003388 0000010c t pll_get_frac
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003494 0000004c t Chip_Clock_FindBaseClock
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003708 00000022 t Chip_Clock_GetDivRate
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002b48 00000008 b audio_usb_pll_freq
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00434c 0000006c t periph_to_base
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0043b8 00000048 t InitClkStates
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10000098 00000038 d i2c
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003a9c 00000014 t Chip_SSP_GetClockIndex
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003ab0 00000018 t Chip_SSP_GetPeriphClockIndex
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004400 b __init_array_end
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004400 b __preinit_array_end
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004400 b __init_array_start
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004400 b __preinit_array_start
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00352c 0000001c T Chip_Clock_GetDividerSource
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002880 00000044 T TIMER2_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000184 00000002 W DebugMon_Handler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W RIT_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a080000 A __top_MFlashA512
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W ADCHS_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000114 T __section_table_start
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W FLASH_EEPROM_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002cd8 00000090 T int64ToString
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002418 0000002c T vPortExitCritical
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W I2C0_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00017a 00000002 W HardFault_Handler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0010c8 00000052 T vQueueWaitForMessageRestricted
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000000 A __vectors_start__
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0032c2 0000000c T Chip_ADC_SetResolution
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0024b4 0000002c T SysTick_Handler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0030e0 00000040 T Chip_UART_SetBaud
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002c9c 00000008 T printString
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W SDIO_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W ATIMER_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002450 00000064 T PendSV_Handler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000ce0 000000cc T xQueueGenericSendFromISR
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000178 00000002 W NMI_Handler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004408 R __exidx_end
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000150 T __data_section_table_end
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W I2C1_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W UART1_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W GPIO5_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W CAN1_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:100028a4 00000004 B pxCurrentTCB
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0006ac 00000094 T taskSenialTecla4
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:53ff3d3e A __valid_user_code_checksum
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004408 R _etext
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W USB1_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W I2S0_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001b38 00000018 T vTaskInternalSetTimeOutState
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0028c4 00000044 T TIMER3_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0037aa 0000000c T Chip_Clock_GetBaseClocktHz
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W UART0_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0001aa 00000012 T bss_init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002518 00000110 T xPortStartScheduler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003fc0 00000016 T memcpy
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001a44 00000030 T vTaskPlaceOnEventList
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W SGPIO_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0024e0 00000038 W vPortSetupTimerInterrupt
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000300 00000032 T taskLedVariable
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003c78 T __aeabi_uldivmod
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002bf8 ? _noinit
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000878 00000016 T vPortFree
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002762 00000018 T uartWriteString
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002bf4 00000004 B SystemCoreClock
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00308c 00000054 T Chip_UART_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000f04 0000019c T xQueueSemaphoreTake
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W ADC0_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00277c 00000034 T tickerCallback
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002628 0000005c T vPortValidateInterruptPriority
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000180 00000002 W UsageFault_Handler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003828 0000004c T Chip_Clock_GetRate
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001136 00000018 T vListInsertEnd
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W GPIO6_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002c8c 00000010 T printInitUart
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002fe8 0000006c T Board_SetupClocking
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:20008000 A __top_RamAHB32
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003ca8 000002cc T __udivmoddi4
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004288 00000004 T ExtRateIn
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W IntDefaultHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000300 T __CRP_WORD_END__
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001130 00000006 T vListInitialiseItem
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002dde 0000000a T GPIO1_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000dac 00000158 T xQueueReceive
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002bb0 00000040 B xQueueRegistry
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0011c4 00000018 T vApplicationGetTimerTaskMemory
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W SSP0_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a004400 R __exidx_start
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0002fc 00000004 T CRP_WORD
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003f78 00000048 T __libc_init_array
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W ADC1_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000808 00000070 T pvPortMalloc
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002f68 0000002c T Board_Init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003bd4 00000002 T _init
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00111a 00000016 T vListInitialise
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000114 T __data_section_table
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001674 0000000c T xTaskGetTickCount
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000b64 0000017c T xQueueGenericSend
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W RTC_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a000584 00000094 T taskSenialTecla2
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10002bf8 B _ebss
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a002800 00000040 T TIMER0_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0027b0 0000004c T tickInit
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:20010000 A __top_RamAHB_ETB16
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W SPI_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a003a64 00000038 T Chip_I2C_SetClockRate
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001cb4 000000b0 T xTaskPriorityDisinherit
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a00018a 00000002 W LCD_IRQHandler
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0034e0 0000004c T Chip_Clock_EnableCrystal
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:10008000 A __top_RamLoc32
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a001aac 0000008c T xTaskRemoveFromEventList
mis_proyectos/freeRTOS_AntireboteEj3/out/freeRTOS_AntireboteEj3.elf:1a0011de 00000002 T vApplicationMallocFailedHook
